index,Store_ID,month,Dept,Weekly_Sales,CPI,Unemployment
664,2,4,7,40111.71,210.48,8.20
665,1,4,87,32893.64,210.82,7.81
666,1,4,16,46060.69,210.82,7.81
667,1,4,9,25435.02,210.82,7.81
668,1,4,7,22427.62,210.82,7.81
669,1,4,12,12033.50,210.82,7.81
670,1,4,11,21762.46,210.82,7.81
671,1,4,93,63245.00,210.82,7.81
672,1,4,5,29967.92,210.82,7.81
673,2,4,8,63316.38,210.48,8.20
674,2,4,40,81990.47,210.48,8.20
675,2,4,94,76390.64,210.48,8.20
676,2,4,46,30086.87,210.48,8.20
677,2,4,26,12741.66,210.48,8.20
678,2,4,80,26366.24,210.48,8.20
679,2,4,38,96264.28,210.48,8.20
680,2,4,9,36776.79,210.48,8.20
681,2,4,16,48041.98,210.48,8.20
682,2,4,74,18656.50,210.48,8.20
683,2,4,3,13404.23,210.48,8.20
684,2,4,67,12947.70,210.48,8.20
685,2,4,90,100406.58,210.48,8.20
686,2,4,5,41053.17,210.48,8.20
687,2,4,14,19648.41,210.48,8.20
688,1,4,10,31794.04,210.82,7.81
689,1,4,90,77280.42,210.82,7.81
690,1,4,8,38151.58,210.82,7.81
691,1,4,46,19053.49,210.82,7.81
692,1,4,91,57845.36,210.82,7.81
693,1,4,34,10282.66,210.82,7.81
694,1,4,95,111466.37,210.82,7.81
695,1,4,4,37809.49,210.82,7.81
696,2,4,58,18415.00,210.48,8.20
697,2,4,96,33744.25,210.48,8.20
698,2,4,79,38249.50,210.48,8.20
699,2,4,13,49482.41,210.48,8.20
700,2,4,11,21841.98,210.48,8.20
701,1,4,79,40910.94,210.82,7.81
702,2,4,91,84609.17,210.48,8.20
703,2,4,21,11413.20,210.48,8.20
704,2,4,49,17518.10,210.48,8.20
705,2,4,82,20304.17,210.48,8.20
706,2,4,10,43902.87,210.48,8.20
707,1,4,82,17695.89,210.82,7.81
708,1,4,81,29649.34,210.82,7.81
709,1,4,38,101566.87,210.82,7.81
710,1,4,13,38104.53,210.82,7.81
711,1,4,55,13435.38,210.82,7.81
712,1,4,2,47450.50,210.82,7.81
713,1,4,80,14810.01,210.82,7.81
714,1,4,97,30149.20,210.82,7.81
715,1,4,92,126907.41,210.82,7.81
716,2,4,81,32613.74,210.48,8.20
717,2,4,87,21699.72,210.48,8.20
718,2,4,2,68286.20,210.48,8.20
719,2,4,92,166476.34,210.48,8.20
720,2,4,25,20982.50,210.48,8.20
721,2,4,93,69947.77,210.48,8.20
722,1,4,98,14740.14,210.82,7.81
723,1,4,40,62278.04,210.82,7.81
724,1,4,14,14333.75,210.82,7.81
725,1,4,1,57258.43,210.82,7.81
726,1,4,18,17916.41,210.82,7.81
727,1,4,74,10625.15,210.82,7.81
728,2,4,97,37741.61,210.48,8.20
729,2,4,34,17884.24,210.48,8.20
730,2,4,22,10464.41,210.48,8.20
731,2,4,18,23331.60,210.48,8.20
732,2,4,23,24528.69,210.48,8.20
733,2,4,4,47951.76,210.48,8.20
734,2,4,95,142926.98,210.48,8.20
735,2,4,56,21751.89,210.48,8.20
736,2,4,97,37863.95,210.28,8.20
737,2,4,13,47217.48,210.28,8.20
738,2,4,72,50990.01,210.28,8.20
739,2,4,11,19173.28,210.28,8.20
740,2,4,34,18878.98,210.28,8.20
741,2,4,79,34614.37,210.28,8.20
742,2,4,82,19958.49,210.28,8.20
743,2,4,18,12103.12,210.28,8.20
744,2,4,74,15751.94,210.28,8.20
745,2,4,22,10361.36,210.28,8.20
746,2,4,91,81010.92,210.28,8.20
747,1,4,56,13987.13,210.62,7.81
748,1,4,87,29922.64,210.62,7.81
749,1,4,95,116770.82,210.62,7.81
750,1,4,92,129466.97,210.62,7.81
751,1,4,79,37815.50,210.62,7.81
752,1,4,94,69441.10,210.62,7.81
753,2,4,92,156241.84,210.28,8.20
754,2,4,94,74326.96,210.28,8.20
755,1,4,93,66795.56,210.62,7.81
756,1,4,72,43346.92,210.62,7.81
757,1,4,25,12906.00,210.62,7.81
758,1,4,82,17678.66,210.62,7.81
759,1,4,80,16418.64,210.62,7.81
760,2,4,9,38630.15,210.28,8.20
761,1,4,46,17682.48,210.62,7.81
762,1,4,91,60177.20,210.62,7.81
763,1,4,4,36174.43,210.62,7.81
764,1,4,98,12217.58,210.62,7.81
765,1,4,10,32486.28,210.62,7.81
766,1,4,81,30023.40,210.62,7.81
767,1,4,3,10179.29,210.62,7.81
768,1,4,12,10109.00,210.62,7.81
769,1,4,40,59141.39,210.62,7.81
770,1,4,2,46549.73,210.62,7.81
771,2,4,3,12873.09,210.28,8.20
772,2,4,10,43340.53,210.28,8.20
773,2,4,8,57612.62,210.28,8.20
774,2,4,14,18929.69,210.28,8.20
775,2,4,56,20929.26,210.28,8.20
776,2,4,21,10703.09,210.28,8.20
777,1,4,23,21678.02,210.62,7.81
778,1,4,38,98689.46,210.62,7.81
779,2,4,93,67084.05,210.28,8.20
780,2,4,1,66560.00,210.28,8.20
781,2,4,16,58887.31,210.28,8.20
782,2,4,40,78820.23,210.28,8.20
783,1,4,55,11185.09,210.62,7.81
784,1,4,5,18516.45,210.62,7.81
785,1,4,14,12874.07,210.62,7.81
786,1,4,11,22186.81,210.62,7.81
787,2,4,32,11323.64,210.28,8.20
788,2,4,90,94108.70,210.28,8.20
789,1,4,90,75592.52,210.62,7.81
790,2,4,4,45280.89,210.28,8.20
791,1,4,7,20516.64,210.62,7.81
792,2,4,2,64295.22,210.28,8.20
793,2,4,23,25666.11,210.28,8.20
794,2,4,55,14031.92,210.28,8.20
795,2,4,58,17055.00,210.28,8.20
796,1,4,8,34145.96,210.62,7.81
797,2,4,38,108465.19,210.28,8.20
798,2,4,26,11576.46,210.28,8.20
799,2,4,80,27492.20,210.28,8.20
800,2,4,81,31396.10,210.28,8.20
801,2,4,98,17738.22,210.28,8.20
802,2,4,87,19679.85,210.28,8.20
803,2,4,5,28514.81,210.28,8.20
804,2,4,96,33763.75,210.28,8.20
805,2,4,7,32545.60,210.28,8.20
806,2,4,46,28322.49,210.28,8.20
807,2,4,95,137720.83,210.28,8.20
808,2,4,25,21236.25,210.28,8.20
809,2,4,17,10891.70,210.28,8.20
810,1,4,97,32544.27,210.62,7.81
811,2,4,38,91761.12,210.15,8.20
812,2,4,10,43576.77,210.15,8.20
813,2,4,13,48778.34,210.15,8.20
814,2,4,58,18561.00,210.15,8.20
815,1,4,95,126341.84,210.49,7.81
816,2,4,90,91650.69,210.15,8.20
817,1,4,72,38711.22,210.49,7.81
818,1,4,98,10791.63,210.49,7.81
819,1,4,34,13632.64,210.49,7.81
820,2,4,16,67515.61,210.15,8.20
821,2,4,81,32165.46,210.15,8.20
822,2,4,34,20385.66,210.15,8.20
823,2,4,5,20090.55,210.15,8.20
824,2,4,23,25322.71,210.15,8.20
825,2,4,94,71190.38,210.15,8.20
826,2,4,80,27732.34,210.15,8.20
827,2,4,26,12512.55,210.15,8.20
828,2,4,79,33131.99,210.15,8.20
829,2,4,7,29678.87,210.15,8.20
830,2,4,11,19537.78,210.15,8.20
831,2,4,96,33703.81,210.15,8.20
832,1,4,81,28518.47,210.49,7.81
833,2,4,4,43463.55,210.15,8.20
834,2,4,92,150349.30,210.15,8.20
835,2,4,2,65172.20,210.15,8.20
836,2,4,25,17095.50,210.15,8.20
837,2,4,9,38461.17,210.15,8.20
838,2,4,74,13888.86,210.15,8.20
839,1,4,87,31171.25,210.49,7.81
840,1,4,80,15583.62,210.49,7.81
841,1,4,46,17394.72,210.49,7.81
842,1,4,79,32135.69,210.49,7.81
843,1,4,40,58400.17,210.49,7.81
844,1,4,92,128626.08,210.49,7.81
845,1,4,1,17596.96,210.49,7.81
846,1,4,94,67420.53,210.49,7.81
847,1,4,7,19330.26,210.49,7.81
848,1,4,14,12309.14,210.49,7.81
849,1,4,13,36663.26,210.49,7.81
850,1,4,16,59543.22,210.49,7.81
851,1,4,97,33866.82,210.49,7.81
852,1,4,9,28782.86,210.49,7.81
853,1,4,12,11187.99,210.49,7.81
854,1,4,10,32134.61,210.49,7.81
855,2,4,95,152070.06,210.15,8.20
856,1,4,56,16347.63,210.49,7.81
857,1,4,91,63631.89,210.49,7.81
858,1,4,2,45025.02,210.49,7.81
859,1,4,82,16566.09,210.49,7.81
860,2,4,21,10197.11,210.15,8.20
861,2,4,97,39927.29,210.15,8.20
862,2,4,40,81013.29,210.15,8.20
863,1,4,23,19811.02,210.49,7.81
864,1,4,25,12360.85,210.49,7.81
865,1,4,5,11570.27,210.49,7.81
866,1,4,8,32890.54,210.49,7.81
867,1,4,11,19991.95,210.49,7.81
868,1,4,93,67716.60,210.49,7.81
869,1,4,38,77602.00,210.49,7.81
870,1,4,4,34740.19,210.49,7.81
871,2,4,1,21308.59,210.15,8.20
872,2,4,49,12137.14,210.15,8.20
873,1,4,90,73155.28,210.49,7.81
874,2,4,55,10922.25,210.15,8.20
875,2,4,8,56653.63,210.15,8.20
876,2,4,91,81266.92,210.15,8.20
877,2,4,46,28595.87,210.15,8.20
878,2,4,87,21865.48,210.15,8.20
879,2,4,93,65629.73,210.15,8.20
880,2,4,14,15584.61,210.15,8.20
881,2,4,98,14258.48,210.15,8.20
882,2,4,22,10474.53,210.15,8.20
883,2,4,82,18528.45,210.15,8.20
884,2,4,56,23768.08,210.15,8.20
885,2,4,3,11547.50,210.15,8.20
886,2,4,32,11575.39,210.15,8.20
887,2,4,72,50148.99,210.15,8.20
888,2,4,34,19093.66,210.10,8.20
889,2,4,11,19303.76,210.10,8.20
890,1,4,4,33806.71,210.44,7.81
891,1,4,10,29091.15,210.44,7.81
892,1,4,82,16204.99,210.44,7.81
893,1,4,55,11082.83,210.44,7.81
894,1,4,34,12504.50,210.44,7.81
895,1,4,95,110204.77,210.44,7.81
896,1,4,49,12738.26,210.44,7.81
897,1,4,14,12749.37,210.44,7.81
898,1,4,40,58623.36,210.44,7.81
899,1,4,93,55781.92,210.44,7.81
900,1,4,38,87205.88,210.44,7.81
901,2,4,13,47625.97,210.10,8.20
902,2,4,7,26686.75,210.10,8.20
903,2,4,2,66471.86,210.10,8.20
904,2,4,38,90616.12,210.10,8.20
905,2,4,49,16559.84,210.10,8.20
906,2,4,8,59203.94,210.10,8.20
907,2,4,81,31442.16,210.10,8.20
908,2,4,87,18103.90,210.10,8.20
909,2,4,46,27466.75,210.10,8.20
910,2,4,17,10041.35,210.10,8.20
911,2,4,32,10153.04,210.10,8.20
912,2,4,4,43703.76,210.10,8.20
913,2,4,96,32326.67,210.10,8.20
914,1,4,13,36058.10,210.44,7.81
915,1,4,92,111703.46,210.44,7.81
916,2,4,21,10289.38,210.10,8.20
917,2,4,14,16881.86,210.10,8.20
918,2,4,97,37049.24,210.10,8.20
919,2,4,40,80342.60,210.10,8.20
920,2,4,5,31805.87,210.10,8.20
921,2,4,72,55464.59,210.10,8.20
922,2,4,26,10990.66,210.10,8.20
923,2,4,93,59513.60,210.10,8.20
924,2,4,56,17271.30,210.10,8.20
925,2,4,98,14634.81,210.10,8.20
926,2,4,10,35264.17,210.10,8.20
927,1,4,87,30756.13,210.44,7.81
928,1,4,7,18534.40,210.44,7.81
929,1,4,97,29464.00,210.44,7.81
930,1,4,23,19377.76,210.44,7.81
931,1,4,25,11295.45,210.44,7.81
932,2,4,82,19376.45,210.10,8.20
933,2,4,94,69620.48,210.10,8.20
934,2,4,80,27040.44,210.10,8.20
935,1,4,16,51604.72,210.44,7.81
936,1,4,79,28230.72,210.44,7.81
937,2,4,95,141699.63,210.10,8.20
938,1,4,90,68521.99,210.44,7.81
939,1,4,81,27455.91,210.44,7.81
940,1,4,8,32946.13,210.44,7.81
941,1,4,12,11556.42,210.44,7.81
942,1,4,98,10156.01,210.44,7.81
943,1,4,80,14283.64,210.44,7.81
944,2,4,23,26937.87,210.10,8.20
945,2,4,1,22163.12,210.10,8.20
946,2,4,91,79020.37,210.10,8.20
947,1,4,9,24664.06,210.44,7.81
948,1,4,94,60764.62,210.44,7.81
949,1,4,2,44418.11,210.44,7.81
950,1,4,56,13262.63,210.44,7.81
951,1,4,91,56051.87,210.44,7.81
952,1,4,5,24763.98,210.44,7.81
953,1,4,46,17825.26,210.44,7.81
954,1,4,1,16145.35,210.44,7.81
955,1,4,11,17349.90,210.44,7.81
956,2,4,58,20545.00,210.10,8.20
957,2,4,90,90405.36,210.10,8.20
958,2,4,79,31256.58,210.10,8.20
959,2,4,25,16876.00,210.10,8.20
960,2,4,74,15863.58,210.10,8.20
961,1,4,72,42222.53,210.44,7.81
962,2,4,9,35528.03,210.10,8.20
963,2,4,92,148072.63,210.10,8.20
964,2,4,3,11862.26,210.10,8.20
965,2,4,55,10403.92,210.10,8.20
966,2,4,16,48577.91,210.10,8.20
967,1,4,46,18120.31,210.39,7.81
968,1,4,87,31240.73,210.39,7.81
969,1,4,9,24035.42,210.39,7.81
970,1,4,1,16555.11,210.39,7.81
971,1,4,13,36717.20,210.39,7.81
972,1,4,23,18274.46,210.39,7.81
973,1,4,2,45971.30,210.39,7.81
974,1,4,55,11439.61,210.39,7.81
975,1,4,7,22723.48,210.39,7.81
976,2,4,67,12789.32,210.05,8.20
977,2,4,4,42829.70,210.05,8.20
978,2,4,17,10763.28,210.05,8.20
979,2,4,80,25185.14,210.05,8.20
980,2,4,14,16125.19,210.05,8.20
981,2,4,74,16582.91,210.05,8.20
982,1,4,14,12172.32,210.39,7.81
983,2,4,95,138212.02,210.05,8.20
984,2,4,34,17468.66,210.05,8.20
985,2,4,3,11867.75,210.05,8.20
986,2,4,2,65054.02,210.05,8.20
987,2,4,22,10060.01,210.05,8.20
988,1,4,74,10712.50,210.39,7.81
989,1,4,93,55901.42,210.39,7.81
990,1,4,38,127811.89,210.39,7.81
991,2,4,46,27502.95,210.05,8.20
992,2,4,82,18581.87,210.05,8.20
993,1,4,82,17115.38,210.39,7.81
994,1,4,5,22006.41,210.39,7.81
995,2,4,94,65617.58,210.05,8.20
996,1,4,34,10679.49,210.39,7.81
997,1,4,94,60744.62,210.39,7.81
998,1,4,16,48858.08,210.39,7.81
999,2,4,58,22136.00,210.05,8.20
1000,2,4,92,139634.72,210.05,8.20
1001,2,4,91,75648.29,210.05,8.20
1002,2,4,7,29456.07,210.05,8.20
1003,2,4,96,32000.83,210.05,8.20
1004,2,4,90,85549.69,210.05,8.20
1005,2,4,72,53892.95,210.05,8.20
1006,2,4,97,37062.87,210.05,8.20
1007,2,4,87,22515.94,210.05,8.20
1008,2,4,79,29884.02,210.05,8.20
1009,2,4,40,78670.22,210.05,8.20
1010,2,4,1,24066.20,210.05,8.20
1011,2,4,56,18306.82,210.05,8.20
1012,2,4,8,57540.12,210.05,8.20
1013,2,4,23,24395.64,210.05,8.20
1014,2,4,16,59737.98,210.05,8.20
1015,2,4,55,11138.24,210.05,8.20
1016,2,4,21,10978.42,210.05,8.20
1017,1,4,81,28836.25,210.39,7.81
1018,2,4,25,16576.50,210.05,8.20
1019,1,4,72,38131.53,210.39,7.81
1020,1,4,25,11435.60,210.39,7.81
1021,2,4,49,11359.23,210.05,8.20
1022,2,4,93,56146.45,210.05,8.20
1023,2,4,10,38587.53,210.05,8.20
1024,2,4,32,10040.25,210.05,8.20
1025,2,4,98,12725.51,210.05,8.20
1026,1,4,80,13879.70,210.39,7.81
1027,1,4,97,29095.46,210.39,7.81
1028,1,4,8,34168.23,210.39,7.81
1029,1,4,79,30450.45,210.39,7.81
1030,1,4,95,107648.14,210.39,7.81
1031,1,4,40,57805.71,210.39,7.81
1032,1,4,11,20001.75,210.39,7.81
1033,1,4,56,10546.89,210.39,7.81
1034,1,4,90,67584.03,210.39,7.81
1035,2,4,5,29088.16,210.05,8.20
1036,1,4,10,30666.59,210.39,7.81
1037,1,4,92,109579.60,210.39,7.81
1038,1,4,4,33437.80,210.39,7.81
1039,1,4,12,10651.84,210.39,7.81
1040,1,4,91,55068.72,210.39,7.81
1041,2,4,11,19744.67,210.05,8.20
1042,2,4,38,95362.77,210.05,8.20
1043,2,4,13,46926.99,210.05,8.20
1044,2,4,9,34879.38,210.05,8.20
1045,2,4,81,30399.36,210.05,8.20
1046,1,5,79,44039.92,210.34,7.81
1047,1,5,40,61099.85,210.34,7.81
1048,1,5,9,27588.34,210.34,7.81
1049,2,5,9,34875.47,210.00,8.20
1050,2,5,34,22199.15,210.00,8.20
1051,2,5,74,17165.77,210.00,8.20
1052,2,5,2,68976.37,210.00,8.20
1053,2,5,46,29711.15,210.00,8.20
1054,2,5,7,36761.04,210.00,8.20
1055,2,5,96,34473.66,210.00,8.20
1056,2,5,87,24461.49,210.00,8.20
1057,2,5,56,17126.96,210.00,8.20
1058,2,5,23,27031.35,210.00,8.20
1059,2,5,17,12852.02,210.00,8.20
1060,2,5,55,11546.66,210.00,8.20
1061,1,5,74,11805.33,210.34,7.81
1062,1,5,81,31614.83,210.34,7.81
1063,1,5,8,35393.78,210.34,7.81
1064,2,5,25,27799.00,210.00,8.20
1065,2,5,72,59209.61,210.00,8.20
1066,2,5,38,115724.51,210.00,8.20
1067,2,5,79,40442.42,210.00,8.20
1068,2,5,4,47486.40,210.00,8.20
1069,2,5,94,73059.53,210.00,8.20
1070,2,5,49,15109.66,210.00,8.20
1071,2,5,8,61640.34,210.00,8.20
1072,1,5,12,12761.39,210.34,7.81
1073,1,5,92,132217.63,210.34,7.81
1074,1,5,25,11446.25,210.34,7.81
1075,1,5,67,17902.17,210.34,7.81
1076,1,5,4,37168.34,210.34,7.81
1077,2,5,58,22334.00,210.00,8.20
1078,2,5,40,86713.31,210.00,8.20
1079,2,5,1,26191.58,210.00,8.20
1080,2,5,82,23108.36,210.00,8.20
1081,2,5,26,11039.88,210.00,8.20
1082,2,5,98,15675.11,210.00,8.20
1083,2,5,81,32977.20,210.00,8.20
1084,2,5,10,38111.65,210.00,8.20
1085,1,5,97,34449.36,210.34,7.81
1086,1,5,46,19219.20,210.34,7.81
1087,1,5,1,17413.94,210.34,7.81
1088,1,5,95,125592.28,210.34,7.81
1089,1,5,55,11062.66,210.34,7.81
1090,1,5,93,70383.00,210.34,7.81
1091,1,5,87,41094.12,210.34,7.81
1092,1,5,34,15135.17,210.34,7.81
1093,1,5,7,20457.62,210.34,7.81
1094,1,5,11,28928.31,210.34,7.81
1095,1,5,91,66019.35,210.34,7.81
1096,2,5,92,163001.20,210.00,8.20
1097,2,5,21,12322.10,210.00,8.20
1098,2,5,16,54829.30,210.00,8.20
1099,2,5,14,20054.97,210.00,8.20
1100,2,5,97,40705.26,210.00,8.20
1101,2,5,11,25793.95,210.00,8.20
1102,1,5,49,14878.80,210.34,7.81
1103,1,5,16,52933.20,210.34,7.81
1104,1,5,98,10972.91,210.34,7.81
1105,1,5,38,107634.21,210.34,7.81
1106,1,5,80,15356.54,210.34,7.81
1107,1,5,23,22172.27,210.34,7.81
1108,1,5,94,67595.65,210.34,7.81
1109,1,5,14,14460.84,210.34,7.81
1110,1,5,13,40113.40,210.34,7.81
1111,2,5,3,12060.55,210.00,8.20
1112,2,5,13,47983.65,210.00,8.20
1113,2,5,5,27408.86,210.00,8.20
1114,2,5,6,12981.17,210.00,8.20
1115,2,5,90,94613.84,210.00,8.20
1116,2,5,93,67638.14,210.00,8.20
1117,2,5,91,85224.39,210.00,8.20
1118,2,5,67,28823.35,210.00,8.20
1119,2,5,32,14371.49,210.00,8.20
1120,2,5,80,26249.99,210.00,8.20
1121,2,5,95,157044.63,210.00,8.20
1122,1,5,82,17893.10,210.34,7.81
1123,1,5,72,39104.10,210.34,7.81
1124,1,5,5,19260.44,210.34,7.81
1125,1,5,56,11085.84,210.34,7.81
1126,1,5,10,32902.69,210.34,7.81
1127,1,5,2,47903.01,210.34,7.81
1128,1,5,90,76733.25,210.34,7.81
1129,2,5,58,19063.00,210.00,8.20
1130,2,5,74,14333.04,210.00,8.20
1131,2,5,82,22753.86,210.00,8.20
1132,2,5,10,34346.25,210.00,8.20
1133,1,5,2,43675.61,210.34,7.81
1134,1,5,95,120247.90,210.34,7.81
1135,1,5,17,10266.86,210.34,7.81
1136,1,5,80,14806.08,210.34,7.81
1137,1,5,32,16167.09,210.34,7.81
1138,1,5,40,54394.60,210.34,7.81
1139,1,5,72,35355.34,210.34,7.81
1140,1,5,46,18294.50,210.34,7.81
1141,1,5,93,68273.13,210.34,7.81
1142,1,5,7,18771.35,210.34,7.81
1143,1,5,92,126004.12,210.34,7.81
1144,1,5,67,18715.88,210.34,7.81
1145,1,5,98,12519.08,210.34,7.81
1146,1,5,13,36499.93,210.34,7.81
1147,1,5,38,91179.51,210.34,7.81
1148,1,5,79,30719.18,210.34,7.81
1149,1,5,91,64325.26,210.34,7.81
1150,1,5,81,29631.17,210.34,7.81
1151,1,5,1,18926.74,210.34,7.81
1152,1,5,87,34298.89,210.34,7.81
1153,1,5,11,23301.17,210.34,7.81
1154,1,5,4,33657.70,210.34,7.81
1155,2,5,98,16822.04,210.00,8.20
1156,2,5,7,31054.88,210.00,8.20
1157,2,5,9,31709.88,210.00,8.20
1158,2,5,3,10855.62,210.00,8.20
1159,1,5,23,19986.37,210.34,7.81
1160,1,5,49,12803.67,210.34,7.81
1161,1,5,74,10565.14,210.34,7.81
1162,1,5,94,78903.78,210.34,7.81
1163,1,5,8,33131.69,210.34,7.81
1164,1,5,5,16891.66,210.34,7.81
1165,1,5,16,44148.02,210.34,7.81
1166,1,5,14,14678.22,210.34,7.81
1167,1,5,97,33943.35,210.34,7.81
1168,1,5,9,25385.09,210.34,7.81
1169,1,5,34,13934.33,210.34,7.81
1170,2,5,11,21622.20,210.00,8.20
1171,2,5,81,31031.38,210.00,8.20
1172,2,5,97,36308.52,210.00,8.20
1173,2,5,56,14974.13,210.00,8.20
1174,2,5,90,86243.22,210.00,8.20
1175,1,5,90,73925.66,210.34,7.81
1176,1,5,82,17814.39,210.34,7.81
1177,1,5,25,11247.00,210.34,7.81
1178,1,5,10,26568.32,210.34,7.81
1179,2,5,13,44535.87,210.00,8.20
1180,2,5,4,43466.84,210.00,8.20
1181,2,5,95,144564.98,210.00,8.20
1182,2,5,14,19351.92,210.00,8.20
1183,2,5,25,15107.25,210.00,8.20
1184,2,5,6,11850.07,210.00,8.20
1185,2,5,2,62666.91,210.00,8.20
1186,2,5,79,29911.31,210.00,8.20
1187,2,5,91,82656.44,210.00,8.20
1188,2,5,87,21911.19,210.00,8.20
1189,2,5,23,28229.56,210.00,8.20
1190,2,5,21,10583.82,210.00,8.20
1191,2,5,80,26812.97,210.00,8.20
1192,2,5,92,147998.66,210.00,8.20
1193,2,5,34,21863.32,210.00,8.20
1194,2,5,67,26485.92,210.00,8.20
1195,2,5,32,19145.73,210.00,8.20
1196,2,5,46,28215.34,210.00,8.20
1197,2,5,38,102736.89,210.00,8.20
1198,2,5,16,44648.12,210.00,8.20
1199,2,5,72,56623.24,210.00,8.20
1200,2,5,55,10132.82,210.00,8.20
1201,2,5,5,21447.79,210.00,8.20
1202,2,5,1,25876.55,210.00,8.20
1203,2,5,40,79151.97,210.00,8.20
1204,2,5,22,10399.73,210.00,8.20
1205,2,5,49,13862.58,210.00,8.20
1206,2,5,96,32522.06,210.00,8.20
1207,2,5,93,60399.63,210.00,8.20
1208,2,5,8,58091.71,210.00,8.20
1209,2,5,17,13109.68,210.00,8.20
1210,2,5,94,88601.28,210.00,8.20
1211,1,5,34,14001.84,210.62,7.81
1212,1,5,55,12395.06,210.62,7.81
1213,2,5,58,19055.00,210.28,8.20
1214,2,5,49,18170.72,210.28,8.20
1215,2,5,23,30443.74,210.28,8.20
1216,2,5,98,14689.85,210.28,8.20
1217,2,5,11,26348.34,210.28,8.20
1218,2,5,10,41826.48,210.28,8.20
1219,2,5,38,90889.35,210.28,8.20
1220,2,5,9,34446.59,210.28,8.20
1221,2,5,22,10289.97,210.28,8.20
1222,2,5,12,10116.84,210.28,8.20
1223,2,5,4,45303.34,210.28,8.20
1224,2,5,80,24372.71,210.28,8.20
1225,2,5,55,11826.09,210.28,8.20
1226,2,5,3,11486.91,210.28,8.20
1227,2,5,1,22689.01,210.28,8.20
1228,2,5,17,12115.19,210.28,8.20
1229,2,5,93,64212.88,210.28,8.20
1230,2,5,94,67694.43,210.28,8.20
1231,2,5,26,10114.50,210.28,8.20
1232,2,5,72,58273.46,210.28,8.20
1233,2,5,2,69699.50,210.28,8.20
1234,2,5,14,18529.31,210.28,8.20
1235,2,5,13,49845.16,210.28,8.20
1236,2,5,97,40587.94,210.28,8.20
1237,2,5,46,29568.21,210.28,8.20
1238,2,5,67,12972.67,210.28,8.20
1239,2,5,8,59977.00,210.28,8.20
1240,2,5,21,10005.31,210.28,8.20
1241,2,5,32,11843.77,210.28,8.20
1242,2,5,5,19852.04,210.28,8.20
1243,2,5,91,81267.39,210.28,8.20
1244,2,5,82,20834.66,210.28,8.20
1245,2,5,90,87171.08,210.28,8.20
1246,1,5,9,27798.19,210.62,7.81
1247,1,5,38,80273.34,210.62,7.81
1248,1,5,11,27266.41,210.62,7.81
1249,1,5,72,30922.75,210.62,7.81
1250,1,5,80,14381.02,210.62,7.81
1251,1,5,98,10477.58,210.62,7.81
1252,1,5,87,32975.76,210.62,7.81
1253,2,5,25,17035.25,210.28,8.20
1254,2,5,79,31833.25,210.28,8.20
1255,2,5,34,23372.97,210.28,8.20
1256,2,5,95,151422.92,210.28,8.20
1257,1,5,97,31165.21,210.62,7.81
1258,1,5,7,28726.86,210.62,7.81
1259,1,5,91,59289.04,210.62,7.81
1260,1,5,5,16157.17,210.62,7.81
1261,1,5,13,38569.83,210.62,7.81
1262,1,5,92,117117.65,210.62,7.81
1263,1,5,16,38638.64,210.62,7.81
1264,1,5,25,11805.50,210.62,7.81
1265,1,5,12,12235.62,210.62,7.81
1266,1,5,81,28081.10,210.62,7.81
1267,2,5,40,78375.85,210.28,8.20
1268,2,5,16,46300.64,210.28,8.20
1269,1,5,10,26197.60,210.62,7.81
1270,1,5,49,10502.54,210.62,7.81
1271,1,5,2,44319.15,210.62,7.81
1272,1,5,23,20697.60,210.62,7.81
1273,1,5,8,34442.73,210.62,7.81
1274,1,5,14,11480.15,210.62,7.81
1275,1,5,4,35571.47,210.62,7.81
1276,1,5,1,14773.04,210.62,7.81
1277,1,5,74,10848.88,210.62,7.81
1278,1,5,40,53707.85,210.62,7.81
1279,1,5,94,57772.04,210.62,7.81
1280,1,5,82,17328.64,210.62,7.81
1281,1,5,93,60163.57,210.62,7.81
1282,1,5,46,18845.98,210.62,7.81
1283,1,5,79,30190.72,210.62,7.81
1284,1,5,95,120036.99,210.62,7.81
1285,1,5,90,71026.50,210.62,7.81
1286,2,5,87,21827.93,210.28,8.20
1287,2,5,92,149506.27,210.28,8.20
1288,2,5,96,36145.90,210.28,8.20
1289,2,5,81,31742.85,210.28,8.20
1290,2,5,7,40359.64,210.28,8.20
1291,2,5,74,17189.88,210.28,8.20
1292,1,5,94,58985.55,210.90,7.81
1293,1,5,93,60155.18,210.90,7.81
1294,1,5,13,38347.52,210.90,7.81
1295,2,5,25,17879.25,210.56,8.20
1296,2,5,32,10645.12,210.56,8.20
1297,2,5,80,26316.11,210.56,8.20
1298,2,5,93,63877.52,210.56,8.20
1299,2,5,74,15395.43,210.56,8.20
1300,2,5,14,18552.58,210.56,8.20
1301,2,5,8,60202.35,210.56,8.20
1302,2,5,95,161116.95,210.56,8.20
1303,1,5,87,32034.24,210.90,7.81
1304,1,5,95,121902.19,210.90,7.81
1305,2,5,79,31255.61,210.56,8.20
1306,2,5,91,76143.22,210.56,8.20
1307,2,5,2,68750.86,210.56,8.20
1308,1,5,5,15784.60,210.90,7.81
1309,1,5,91,53686.79,210.90,7.81
1310,1,5,79,28195.06,210.90,7.81
1311,1,5,74,11445.67,210.90,7.81
1312,1,5,8,35046.10,210.90,7.81
1313,2,5,40,81274.03,210.56,8.20
