,Store_ID,Month,Dept,IsHoliday,Weekly_Sales,CPI,Unemployment
1063,1,5,32,0,16167.09,210.3374261,7.808
1064,1,5,9,0,25385.09,210.3374261,7.808
1065,1,5,10,0,26568.32,210.3374261,7.808
1068,1,5,98,0,12519.08,210.3374261,7.808
1069,1,5,34,0,13934.33,210.3374261,7.808
1077,1,5,23,0,20697.6,210.6170934,7.808
1079,1,5,55,0,12395.06,210.6170934,7.808
1082,1,5,81,0,28081.1,210.6170934,7.808
1083,1,5,1,0,14773.04,210.6170934,7.808
1086,1,5,13,0,38569.83,210.6170934,7.808
1088,1,5,74,0,10848.88,210.6170934,7.808
1089,1,5,2,0,44319.15,210.6170934,7.808
1092,1,5,5,0,16157.17,210.6170934,7.808
1093,1,5,8,0,34442.73,210.6170934,7.808
1094,1,5,12,0,12235.62,210.6170934,7.808
1095,1,5,49,0,10502.54,210.6170934,7.808
1096,1,5,14,0,11480.15,210.6170934,7.808
1098,1,5,91,0,59289.04,210.6170934,7.808
1099,1,5,93,0,60163.57,210.6170934,7.808
1104,1,5,82,0,17328.64,210.6170934,7.808
1107,1,5,40,0,53707.85,210.6170934,7.808
1109,1,5,9,0,27798.19,210.6170934,7.808
1110,1,5,94,0,57772.04,210.6170934,7.808
1111,1,5,38,0,80273.34,210.6170934,7.808
1115,1,5,11,0,27266.41,210.6170934,7.808
1116,1,5,4,0,35571.47,210.6170934,7.808
1117,1,5,25,0,11805.5,210.6170934,7.808
1118,1,5,72,0,30922.75,210.6170934,7.808
1119,1,5,46,0,18845.98,210.6170934,7.808
1120,1,5,16,0,38638.64,210.6170934,7.808
1125,1,5,79,0,30190.72,210.6170934,7.808
1129,1,5,97,0,31165.21,210.6170934,7.808
1130,1,5,34,0,14001.84,210.6170934,7.808
1133,1,5,7,0,28726.86,210.6170934,7.808
1134,1,5,80,0,14381.02,210.6170934,7.808
1136,1,5,98,0,10477.58,210.6170934,7.808
1138,1,5,87,0,32975.76,210.6170934,7.808
1139,1,5,95,0,120036.99,210.6170934,7.808
1140,1,5,92,0,117117.65,210.6170934,7.808
1144,1,5,10,0,26197.6,210.6170934,7.808
1145,1,5,90,0,71026.5,210.6170934,7.808
1149,1,5,5,0,15784.6,210.8967606,7.808
1151,1,5,8,0,35046.1,210.8967606,7.808
1153,1,5,82,0,17229.66,210.8967606,7.808
1154,1,5,55,0,10256.27,210.8967606,7.808
1155,1,5,7,0,36911.59,210.8967606,7.808
1156,1,5,13,0,38347.52,210.8967606,7.808
1157,1,5,93,0,60155.18,210.8967606,7.808
1163,1,5,1,0,15580.43,210.8967606,7.808
1164,1,5,14,0,12218.11,210.8967606,7.808
1165,1,5,49,0,11711.59,210.8967606,7.808
1166,1,5,38,0,87937.0,210.8967606,7.808
1167,1,5,2,0,44619.52,210.8967606,7.808
1169,1,5,91,0,53686.79,210.8967606,7.808
1170,1,5,4,0,36380.36,210.8967606,7.808
1173,1,5,81,0,28638.96,210.8967606,7.808
1176,1,5,12,0,11876.34,210.8967606,7.808
1177,1,5,72,0,31378.88,210.8967606,7.808
1178,1,5,34,0,13976.83,210.8967606,7.808
1182,1,5,79,0,28195.06,210.8967606,7.808
1184,1,5,97,0,30171.25,210.8967606,7.808
1185,1,5,80,0,14905.3,210.8967606,7.808
1188,1,5,95,0,121902.19,210.8967606,7.808
1189,1,5,90,0,70245.24,210.8967606,7.808
1190,1,5,74,0,11445.67,210.8967606,7.808
1191,1,5,40,0,56109.3,210.8967606,7.808
1192,1,5,94,0,58985.55,210.8967606,7.808
1194,1,5,25,0,11229.88,210.8967606,7.808
1199,1,5,23,0,23409.56,210.8967606,7.808
1200,1,5,9,0,29811.88,210.8967606,7.808
1202,1,5,87,0,32034.24,210.8967606,7.808
1203,1,5,11,0,28393.85,210.8967606,7.808
1207,1,5,10,0,30894.79,210.8967606,7.808
1211,1,5,16,0,45861.03,210.8967606,7.808
1213,1,5,92,0,111704.67,210.8967606,7.808
1214,1,5,46,0,19693.66,210.8967606,7.808
1215,1,5,98,0,10033.06,210.8967606,7.808
1217,1,6,8,0,35181.47,211.1764278,7.808
1218,1,6,55,0,12515.03,211.1764278,7.808
1221,1,6,74,0,12881.32,211.1764278,7.808
1223,1,6,1,0,17558.09,211.1764278,7.808
1225,1,6,2,0,48754.47,211.1764278,7.808
1227,1,6,13,0,41388.81,211.1764278,7.808
1228,1,6,5,0,22932.26,211.1764278,7.808
1229,1,6,93,0,71718.04,211.1764278,7.808
1230,1,6,95,0,133056.97,211.1764278,7.808
1231,1,6,7,0,44563.68,211.1764278,7.808
1232,1,6,34,0,16317.32,211.1764278,7.808
1245,1,6,14,0,14491.35,211.1764278,7.808
1246,1,6,94,0,64495.92,211.1764278,7.808
1249,1,6,11,0,36263.69,211.1764278,7.808
1250,1,6,79,0,42732.59,211.1764278,7.808
1252,1,6,80,0,16789.53,211.1764278,7.808
1254,1,6,81,0,30186.24,211.1764278,7.808
1256,1,6,16,0,47485.63,211.1764278,7.808
1258,1,6,72,0,38638.6,211.1764278,7.808
1261,1,6,97,0,35109.14,211.1764278,7.808
1263,1,6,91,0,59985.57,211.1764278,7.808
1264,1,6,25,0,13504.5,211.1764278,7.808
1265,1,6,46,0,22445.36,211.1764278,7.808
1266,1,6,90,0,76433.03,211.1764278,7.808
1267,1,6,82,0,20519.54,211.1764278,7.808
1268,1,6,10,0,34227.73,211.1764278,7.808
1269,1,6,87,0,38128.15,211.1764278,7.808
1272,1,6,40,0,58507.93,211.1764278,7.808
1274,1,6,98,0,10994.44,211.1764278,7.808
1275,1,6,38,0,96137.67,211.1764278,7.808
1276,1,6,4,0,40548.19,211.1764278,7.808
1277,1,6,9,0,36317.39,211.1764278,7.808
1278,1,6,92,0,126058.88,211.1764278,7.808
1280,1,6,23,0,28857.18,211.1764278,7.808
1284,1,6,12,0,13358.92,211.1764278,7.808
1288,1,6,7,0,26910.46,211.4560951,7.808
1292,1,6,94,0,64201.0,211.4560951,7.808
1294,1,6,81,0,30813.12,211.4560951,7.808
1297,1,6,11,0,26806.72,211.4560951,7.808
1299,1,6,55,0,14347.95,211.4560951,7.808
1300,1,6,74,0,13923.38,211.4560951,7.808
1302,1,6,13,0,39657.1,211.4560951,7.808
1303,1,6,34,0,14514.85,211.4560951,7.808
1305,1,6,97,0,37297.1,211.4560951,7.808
1306,1,6,1,0,16637.62,211.4560951,7.808
1307,1,6,93,0,74300.41,211.4560951,7.808
1308,1,6,4,0,36579.96,211.4560951,7.808
1310,1,6,16,0,31807.72,211.4560951,7.808
1312,1,6,8,0,34036.53,211.4560951,7.808
1313,1,6,14,0,13516.74,211.4560951,7.808
1314,1,6,87,0,34934.23,211.4560951,7.808
1316,1,6,12,0,10889.4,211.4560951,7.808
1317,1,6,79,0,34564.68,211.4560951,7.808
1319,1,6,91,0,70982.33,211.4560951,7.808
1321,1,6,5,0,21817.36,211.4560951,7.808
1323,1,6,10,0,28149.18,211.4560951,7.808
1324,1,6,25,0,11220.75,211.4560951,7.808
1326,1,6,9,0,26789.3,211.4560951,7.808
1327,1,6,40,0,54805.3,211.4560951,7.808
1331,1,6,80,0,15921.66,211.4560951,7.808
1332,1,6,49,0,11594.04,211.4560951,7.808
1334,1,6,23,0,24072.22,211.4560951,7.808
1335,1,6,92,0,134711.49,211.4560951,7.808
1338,1,6,38,0,105539.53,211.4560951,7.808
1342,1,6,46,0,20377.63,211.4560951,7.808
1343,1,6,2,0,47089.54,211.4560951,7.808
1347,1,6,72,0,41297.84,211.4560951,7.808
1352,1,6,90,0,78256.58,211.4560951,7.808
1353,1,6,98,0,10784.84,211.4560951,7.808
1355,1,6,82,0,18551.52,211.4560951,7.808
1357,1,6,95,0,131995.0,211.4560951,7.808
1364,1,6,91,0,66093.15,211.4537719,7.808
1365,1,6,13,0,39165.29,211.4537719,7.808
1367,1,6,11,0,34807.01,211.4537719,7.808
1369,1,6,8,0,33387.48,211.4537719,7.808
1370,1,6,93,0,69326.03,211.4537719,7.808
1372,1,6,97,0,36307.14,211.4537719,7.808
1373,1,6,74,0,12132.61,211.4537719,7.808
1375,1,6,34,0,12869.0,211.4537719,7.808
1377,1,6,80,0,15898.96,211.4537719,7.808
1378,1,6,4,0,35059.52,211.4537719,7.808
1379,1,6,79,0,29943.17,211.4537719,7.808
1380,1,6,87,0,35133.09,211.4537719,7.808
1381,1,6,14,0,12693.5,211.4537719,7.808
1382,1,6,94,0,66420.45,211.4537719,7.808
1386,1,6,1,0,16216.27,211.4537719,7.808
1388,1,6,9,0,24934.43,211.4537719,7.808
1389,1,6,40,0,53618.54,211.4537719,7.808
1391,1,6,12,0,11629.41,211.4537719,7.808
1392,1,6,7,0,26984.25,211.4537719,7.808
1395,1,6,38,0,86860.94,211.4537719,7.808
1397,1,6,2,0,44428.71,211.4537719,7.808
1400,1,6,46,0,18936.81,211.4537719,7.808
1401,1,6,72,0,43244.02,211.4537719,7.808
1403,1,6,16,0,34603.43,211.4537719,7.808
1404,1,6,5,0,19778.44,211.4537719,7.808
1408,1,6,49,0,10764.54,211.4537719,7.808
1409,1,6,67,0,12443.97,211.4537719,7.808
1412,1,6,81,0,30070.24,211.4537719,7.808
1415,1,6,92,0,126911.43,211.4537719,7.808
1416,1,6,95,0,134118.05,211.4537719,7.808
1417,1,6,23,0,27795.85,211.4537719,7.808
1418,1,6,25,0,10119.0,211.4537719,7.808
1420,1,6,10,0,32177.66,211.4537719,7.808
1422,1,6,90,0,77651.52,211.4537719,7.808
1424,1,6,82,0,17940.03,211.4537719,7.808
1428,1,6,97,0,31260.27,211.3386526,7.808
1431,1,6,79,0,29521.94,211.3386526,7.808
1434,1,6,55,0,12528.26,211.3386526,7.808
1436,1,6,34,0,13005.0,211.3386526,7.808
1437,1,6,11,0,39460.59,211.3386526,7.808
1440,1,6,7,0,28912.18,211.3386526,7.808
1441,1,6,14,0,12979.99,211.3386526,7.808
1443,1,6,74,0,11758.06,211.3386526,7.808
1446,1,6,13,0,38697.24,211.3386526,7.808
1448,1,6,5,0,19054.58,211.3386526,7.808
1449,1,6,12,0,10562.29,211.3386526,7.808
1450,1,6,4,0,34454.69,211.3386526,7.808
1451,1,6,38,0,79026.15,211.3386526,7.808
1452,1,6,1,0,16328.72,211.3386526,7.808
1454,1,6,87,0,34040.35,211.3386526,7.808
1456,1,6,80,0,13454.31,211.3386526,7.808
1460,1,6,9,0,24514.39,211.3386526,7.808
1462,1,6,81,0,27966.9,211.3386526,7.808
1463,1,6,92,0,110276.03,211.3386526,7.808
1466,1,6,25,0,10956.25,211.3386526,7.808
1467,1,6,40,0,51298.1,211.3386526,7.808
1469,1,6,72,0,42363.96,211.3386526,7.808
1471,1,6,94,0,61964.14,211.3386526,7.808
1475,1,6,16,0,34121.08,211.3386526,7.808
1477,1,6,67,0,12132.76,211.3386526,7.808
1479,1,6,49,0,10498.22,211.3386526,7.808
1480,1,6,10,0,31667.6,211.3386526,7.808
1481,1,6,90,0,73325.44,211.3386526,7.808
1482,1,6,23,0,27161.66,211.3386526,7.808
1484,1,6,98,0,11254.16,211.3386526,7.808
1485,1,6,91,0,56665.73,211.3386526,7.808
1486,1,6,8,0,33731.24,211.3386526,7.808
1488,1,6,2,0,45299.92,211.3386526,7.808
1489,1,6,46,0,20309.52,211.3386526,7.808
1491,1,6,95,0,120172.47,211.3386526,7.808
1492,1,6,82,0,17824.37,211.3386526,7.808
1494,1,6,93,0,57418.46,211.3386526,7.808
1496,1,7,55,0,11466.06,211.2235333,7.787
1499,1,7,97,0,33726.13,211.2235333,7.787
1501,1,7,40,0,56751.6,211.2235333,7.787
1504,1,7,74,0,14864.7,211.2235333,7.787
1506,1,7,79,0,37745.99,211.2235333,7.787
1508,1,7,23,0,23137.32,211.2235333,7.787
1510,1,7,7,0,22589.0,211.2235333,7.787
1511,1,7,87,0,42866.79,211.2235333,7.787
1512,1,7,16,0,32420.4,211.2235333,7.787
1513,1,7,9,0,21032.55,211.2235333,7.787
1524,1,7,10,0,29779.96,211.2235333,7.787
1526,1,7,46,0,19082.57,211.2235333,7.787
1528,1,7,49,0,11393.34,211.2235333,7.787
1529,1,7,25,0,10504.25,211.2235333,7.787
1532,1,7,2,0,47077.72,211.2235333,7.787
1533,1,7,11,0,26880.74,211.2235333,7.787
1534,1,7,13,0,41214.94,211.2235333,7.787
1535,1,7,5,0,18887.71,211.2235333,7.787
1539,1,7,91,0,59462.22,211.2235333,7.787
1540,1,7,90,0,78602.71,211.2235333,7.787
1542,1,7,1,0,16333.14,211.2235333,7.787
1546,1,7,8,0,35580.01,211.2235333,7.787
1547,1,7,4,0,39773.71,211.2235333,7.787
1550,1,7,72,0,36242.12,211.2235333,7.787
1553,1,7,82,0,18581.75,211.2235333,7.787
1555,1,7,98,0,10139.42,211.2235333,7.787
1556,1,7,38,0,100958.25,211.2235333,7.787
1557,1,7,95,0,124821.44,211.2235333,7.787
1558,1,7,34,0,11627.5,211.2235333,7.787
1559,1,7,93,0,69962.56,211.2235333,7.787
1560,1,7,14,0,13494.79,211.2235333,7.787
1562,1,7,12,0,10720.79,211.2235333,7.787
1564,1,7,90,0,77414.63,211.108414,7.787
1565,1,7,14,0,15032.03,211.108414,7.787
1566,1,7,40,0,54315.84,211.108414,7.787
1567,1,7,87,0,33515.6,211.108414,7.787
1570,1,7,12,0,11287.52,211.108414,7.787
1572,1,7,97,0,38404.83,211.108414,7.787
1573,1,7,79,0,35320.41,211.108414,7.787
1574,1,7,82,0,19092.69,211.108414,7.787
1578,1,7,94,0,64929.24,211.108414,7.787
1580,1,7,93,0,78068.53,211.108414,7.787
1581,1,7,11,0,27604.86,211.108414,7.787
1585,1,7,7,0,22767.34,211.108414,7.787
1587,1,7,74,0,15358.43,211.108414,7.787
1590,1,7,5,0,20249.54,211.108414,7.787
1591,1,7,2,0,46752.12,211.108414,7.787
1594,1,7,91,0,68003.36,211.108414,7.787
1600,1,7,10,0,33138.28,211.108414,7.787
1601,1,7,80,0,15996.89,211.108414,7.787
1603,1,7,81,0,32226.46,211.108414,7.787
1604,1,7,8,0,34721.25,211.108414,7.787
1609,1,7,9,0,27298.6,211.108414,7.787
1610,1,7,1,0,17688.76,211.108414,7.787
1611,1,7,92,0,133820.17,211.108414,7.787
1612,1,7,16,0,35796.64,211.108414,7.787
1615,1,7,13,0,41056.4,211.108414,7.787
1617,1,7,55,0,11898.06,211.108414,7.787
1618,1,7,96,0,33614.93,211.108414,7.787
1619,1,7,98,0,10987.53,211.108414,7.787
1622,1,7,38,0,87346.14,211.108414,7.787
1623,1,7,34,0,11345.7,211.108414,7.787
1626,1,7,23,0,22121.47,211.108414,7.787
1627,1,7,46,0,19259.43,211.108414,7.787
1628,1,7,72,0,34523.84,211.108414,7.787
1629,1,7,49,0,10287.0,211.108414,7.787
1630,1,7,95,0,126241.2,211.108414,7.787
1633,1,7,4,0,39781.45,211.108414,7.787
1635,1,7,40,0,54176.59,211.1003854,7.787
1636,1,7,12,0,10239.51,211.1003854,7.787
1638,1,7,79,0,30200.62,211.1003854,7.787
1639,1,7,13,0,40150.0,211.1003854,7.787
1640,1,7,3,0,13751.3,211.1003854,7.787
1641,1,7,5,0,17918.22,211.1003854,7.787
1642,1,7,14,0,13550.19,211.1003854,7.787
1644,1,7,9,0,19092.63,211.1003854,7.787
1645,1,7,8,0,33171.72,211.1003854,7.787
1646,1,7,93,0,65960.35,211.1003854,7.787
1648,1,7,91,0,66316.42,211.1003854,7.787
1649,1,7,10,0,31341.38,211.1003854,7.787
1650,1,7,97,0,35429.54,211.1003854,7.787
1651,1,7,2,0,44339.2,211.1003854,7.787
1652,1,7,92,0,126469.77,211.1003854,7.787
1653,1,7,87,0,35072.17,211.1003854,7.787
1655,1,7,94,0,60224.73,211.1003854,7.787
1662,1,7,11,0,27781.28,211.1003854,7.787
1665,1,7,7,0,22666.55,211.1003854,7.787
1668,1,7,90,0,71934.19,211.1003854,7.787
1670,1,7,55,0,12663.38,211.1003854,7.787
1671,1,7,81,0,29250.38,211.1003854,7.787
1673,1,7,38,0,80431.55,211.1003854,7.787
1679,1,7,96,0,31829.94,211.1003854,7.787
1681,1,7,72,0,32796.05,211.1003854,7.787
1685,1,7,74,0,13884.6,211.1003854,7.787
1686,1,7,98,0,10391.77,211.1003854,7.787
1688,1,7,82,0,18118.18,211.1003854,7.787
1691,1,7,16,0,29763.52,211.1003854,7.787
1692,1,7,1,0,17150.84,211.1003854,7.787
1695,1,7,34,0,10174.33,211.1003854,7.787
1698,1,7,49,0,11928.01,211.1003854,7.787
1700,1,7,95,0,121386.73,211.1003854,7.787
1701,1,7,23,0,19234.02,211.1003854,7.787
1702,1,7,4,0,35234.66,211.1003854,7.787
1703,1,7,80,0,15660.62,211.1003854,7.787
1704,1,7,46,0,16545.46,211.1003854,7.787
1705,1,7,14,0,11945.81,211.2351443,7.787
1708,1,7,5,0,17313.46,211.2351443,7.787
1710,1,7,13,0,40552.37,211.2351443,7.787
1711,1,7,94,0,58125.31,211.2351443,7.787
1712,1,7,92,0,115276.81,211.2351443,7.787
1716,1,7,81,0,28636.43,211.2351443,7.787
1717,1,7,3,0,16930.62,211.2351443,7.787
1718,1,7,93,0,59219.34,211.2351443,7.787
1721,1,7,87,0,32544.27,211.2351443,7.787
1722,1,7,12,0,11743.8,211.2351443,7.787
1723,1,7,7,0,20029.1,211.2351443,7.787
1724,1,7,97,0,31706.54,211.2351443,7.787
1725,1,7,8,0,34350.12,211.2351443,7.787
1728,1,7,82,0,16361.87,211.2351443,7.787
1729,1,7,91,0,59855.9,211.2351443,7.787
1730,1,7,38,0,66892.44,211.2351443,7.787
1735,1,7,96,0,32929.9,211.2351443,7.787
1736,1,7,10,0,30078.61,211.2351443,7.787
1737,1,7,40,0,52239.9,211.2351443,7.787
1741,1,7,2,0,44763.33,211.2351443,7.787
1749,1,7,90,0,71207.64,211.2351443,7.787
1750,1,7,72,0,33638.52,211.2351443,7.787
1751,1,7,79,0,29353.14,211.2351443,7.787
1753,1,7,4,0,36624.71,211.2351443,7.787
1757,1,7,11,0,28115.79,211.2351443,7.787
1759,1,7,16,0,24642.3,211.2351443,7.787
1763,1,7,74,0,14280.47,211.2351443,7.787
1764,1,7,9,0,19079.5,211.2351443,7.787
1767,1,7,49,0,12416.75,211.2351443,7.787
1769,1,7,95,0,116256.35,211.2351443,7.787
1770,1,7,1,0,15360.45,211.2351443,7.787
1771,1,7,46,0,17424.93,211.2351443,7.787
1774,1,7,23,0,20200.65,211.2351443,7.787
1775,1,7,80,0,15771.6,211.2351443,7.787
1779,1,7,5,0,16472.48,211.3699032,7.787
1781,1,7,97,0,29315.71,211.3699032,7.787
1783,1,7,8,0,33568.19,211.3699032,7.787
1784,1,7,12,0,11634.37,211.3699032,7.787
1786,1,7,82,0,15881.65,211.3699032,7.787
1787,1,7,93,0,55362.08,211.3699032,7.787
1788,1,7,14,0,12421.92,211.3699032,7.787
1796,1,7,2,0,45833.77,211.3699032,7.787
1798,1,7,81,0,27202.87,211.3699032,7.787
1802,1,7,94,0,57827.97,211.3699032,7.787
1804,1,7,40,0,52943.16,211.3699032,7.787
1808,1,7,4,0,36419.68,211.3699032,7.787
1811,1,7,11,0,26789.66,211.3699032,7.787
1815,1,7,7,0,17709.46,211.3699032,7.787
1816,1,7,96,0,31662.07,211.3699032,7.787
1817,1,7,3,0,20915.95,211.3699032,7.787
1818,1,7,79,0,29275.56,211.3699032,7.787
1819,1,7,87,0,39298.49,211.3699032,7.787
1823,1,7,74,0,13693.26,211.3699032,7.787
1824,1,7,13,0,38018.99,211.3699032,7.787
1825,1,7,92,0,109943.02,211.3699032,7.787
1826,1,7,95,0,108781.57,211.3699032,7.787
1830,1,7,10,0,29613.51,211.3699032,7.787
1831,1,7,9,0,18959.82,211.3699032,7.787
1832,1,7,72,0,36106.41,211.3699032,7.787
1833,1,7,16,0,22017.61,211.3699032,7.787
1834,1,7,38,0,76542.81,211.3699032,7.787
1835,1,7,80,0,15166.99,211.3699032,7.787
1837,1,7,90,0,69626.13,211.3699032,7.787
1839,1,7,49,0,12104.31,211.3699032,7.787
1840,1,7,46,0,18044.49,211.3699032,7.787
1841,1,7,91,0,56893.45,211.3699032,7.787
1847,1,7,23,0,20456.24,211.3699032,7.787
1848,1,7,1,0,15381.82,211.3699032,7.787
1851,1,8,97,0,37436.74,211.5046621,7.787
1853,1,8,55,0,11091.06,211.5046621,7.787
1858,1,8,13,0,42038.03,211.5046621,7.787
1859,1,8,81,0,31201.67,211.5046621,7.787
1860,1,8,24,0,10293.02,211.5046621,7.787
1862,1,8,3,0,26719.02,211.5046621,7.787
1863,1,8,40,0,57414.42,211.5046621,7.787
1866,1,8,4,0,40973.88,211.5046621,7.787
1867,1,8,82,0,18429.47,211.5046621,7.787
1868,1,8,91,0,68302.1,211.5046621,7.787
1869,1,8,8,0,34833.35,211.5046621,7.787
1870,1,8,93,0,69274.95,211.5046621,7.787
1871,1,8,14,0,14404.15,211.5046621,7.787
1872,1,8,94,0,65856.36,211.5046621,7.787
1873,1,8,12,0,12887.52,211.5046621,7.787
1877,1,8,79,0,43224.38,211.5046621,7.787
1878,1,8,5,0,16926.17,211.5046621,7.787
1879,1,8,2,0,50031.73,211.5046621,7.787
1881,1,8,74,0,14102.24,211.5046621,7.787
1882,1,8,7,0,21842.57,211.5046621,7.787
1884,1,8,72,0,39070.7,211.5046621,7.787
1885,1,8,9,0,19224.82,211.5046621,7.787
1887,1,8,11,0,37289.02,211.5046621,7.787
1889,1,8,80,0,17325.53,211.5046621,7.787
1893,1,8,38,0,93809.75,211.5046621,7.787
1896,1,8,23,0,22200.83,211.5046621,7.787
1898,1,8,96,0,31233.67,211.5046621,7.787
1900,1,8,87,0,47141.7,211.5046621,7.787
1902,1,8,10,0,35078.09,211.5046621,7.787
1903,1,8,95,0,131128.96,211.5046621,7.787
1908,1,8,90,0,78840.85,211.5046621,7.787
1909,1,8,46,0,19380.82,211.5046621,7.787
1911,1,8,98,0,10210.44,211.5046621,7.787
1912,1,8,16,0,24218.72,211.5046621,7.787
1915,1,8,1,0,17508.41,211.5046621,7.787
1917,1,8,92,0,136852.18,211.5046621,7.787
1918,1,8,49,0,11454.96,211.5046621,7.787
1920,1,8,5,0,15544.62,211.6394211,7.787
1921,1,8,97,0,37470.84,211.6394211,7.787
1922,1,8,24,0,10872.75,211.6394211,7.787
1924,1,8,40,0,52672.69,211.6394211,7.787
1925,1,8,91,0,69486.59,211.6394211,7.787
1929,1,8,3,0,30640.54,211.6394211,7.787
1930,1,8,94,0,66025.47,211.6394211,7.787
1931,1,8,55,0,12236.16,211.6394211,7.787
1933,1,8,82,0,16914.11,211.6394211,7.787
1934,1,8,13,0,37869.12,211.6394211,7.787
1935,1,8,11,0,30250.16,211.6394211,7.787
1937,1,8,8,0,32326.19,211.6394211,7.787
1939,1,8,79,0,30376.79,211.6394211,7.787
1941,1,8,81,0,29938.23,211.6394211,7.787
1943,1,8,95,0,131288.83,211.6394211,7.787
1944,1,8,96,0,29307.77,211.6394211,7.787
1947,1,8,72,0,42051.15,211.6394211,7.787
1948,1,8,38,0,78915.6,211.6394211,7.787
1951,1,8,80,0,16193.2,211.6394211,7.787
1952,1,8,7,0,19178.36,211.6394211,7.787
1953,1,8,87,0,32838.77,211.6394211,7.787
1958,1,8,14,0,13579.21,211.6394211,7.787
1959,1,8,90,0,76608.54,211.6394211,7.787
1960,1,8,2,0,45475.69,211.6394211,7.787
1961,1,8,98,0,11488.27,211.6394211,7.787
1962,1,8,16,0,23288.59,211.6394211,7.787
1967,1,8,93,0,73460.08,211.6394211,7.787
1968,1,8,9,0,18684.26,211.6394211,7.787
1971,1,8,4,0,36461.66,211.6394211,7.787
1972,1,8,92,0,132948.33,211.6394211,7.787
1977,1,8,46,0,16742.12,211.6394211,7.787
1979,1,8,1,0,15536.4,211.6394211,7.787
1983,1,8,23,0,20503.99,211.6394211,7.787
1984,1,8,10,0,31271.9,211.6394211,7.787
1987,1,8,49,0,10074.71,211.6394211,7.787
1988,1,8,74,0,11884.61,211.6394211,7.787
1989,1,8,12,0,13294.0,211.6394211,7.787
1990,1,8,97,0,33496.7,211.6033633,7.787
1992,1,8,91,0,62615.88,211.6033633,7.787
1996,1,8,55,0,10592.72,211.6033633,7.787
1997,1,8,81,0,29172.25,211.6033633,7.787
1998,1,8,13,0,41509.62,211.6033633,7.787
1999,1,8,14,0,13260.23,211.6033633,7.787
2000,1,8,17,0,10751.74,211.6033633,7.787
2001,1,8,93,0,61192.75,211.6033633,7.787
2002,1,8,8,0,32249.35,211.6033633,7.787
2003,1,8,11,0,31789.86,211.6033633,7.787
2005,1,8,4,0,39706.1,211.6033633,7.787
2006,1,8,3,0,41101.93,211.6033633,7.787
2007,1,8,40,0,53735.68,211.6033633,7.787
2008,1,8,38,0,70299.21,211.6033633,7.787
2011,1,8,24,0,17223.95,211.6033633,7.787
2013,1,8,94,0,62691.49,211.6033633,7.787
2015,1,8,87,0,35527.92,211.6033633,7.787
2016,1,8,2,0,49754.17,211.6033633,7.787
2017,1,8,33,0,14881.25,211.6033633,7.787
2018,1,8,12,0,10119.6,211.6033633,7.787
2019,1,8,90,0,72447.85,211.6033633,7.787
2020,1,8,79,0,28801.37,211.6033633,7.787
2021,1,8,92,0,120613.35,211.6033633,7.787
2022,1,8,16,0,22837.21,211.6033633,7.787
2023,1,8,25,0,10173.93,211.6033633,7.787
2024,1,8,95,0,124601.48,211.6033633,7.787
2029,1,8,96,0,28518.24,211.6033633,7.787
2030,1,8,5,0,15412.44,211.6033633,7.787
2034,1,8,7,0,17821.71,211.6033633,7.787
2035,1,8,80,0,15204.72,211.6033633,7.787
2038,1,8,82,0,16702.11,211.6033633,7.787
2040,1,8,1,0,15740.13,211.6033633,7.787
2043,1,8,72,0,44878.45,211.6033633,7.787
2044,1,8,9,0,21062.68,211.6033633,7.787
2047,1,8,34,0,10421.34,211.6033633,7.787
2050,1,8,74,0,16678.75,211.6033633,7.787
2054,1,8,23,0,26519.58,211.6033633,7.787
2055,1,8,49,0,11546.03,211.6033633,7.787
2056,1,8,10,0,34848.72,211.6033633,7.787
2060,1,8,98,0,10160.03,211.6033633,7.787
2061,1,8,46,0,18042.55,211.6033633,7.787
2062,1,8,13,0,41175.86,211.5673056,7.787
2063,1,8,17,0,10036.31,211.5673056,7.787
2067,1,8,14,0,13387.21,211.5673056,7.787
2070,1,8,40,0,53819.66,211.5673056,7.787
2071,1,8,79,0,28990.87,211.5673056,7.787
2073,1,8,87,0,34298.59,211.5673056,7.787
2074,1,8,4,0,36404.6,211.5673056,7.787
2075,1,8,2,0,49623.53,211.5673056,7.787
2076,1,8,94,0,60797.36,211.5673056,7.787
2077,1,8,25,0,11156.75,211.5673056,7.787
2079,1,8,3,0,51159.17,211.5673056,7.787
2080,1,8,97,0,31655.17,211.5673056,7.787
2081,1,8,11,0,21282.09,211.5673056,7.787
2082,1,8,90,0,69272.76,211.5673056,7.787
2084,1,8,5,0,13570.32,211.5673056,7.787
2085,1,8,92,0,114325.82,211.5673056,7.787
2089,1,8,16,0,19682.2,211.5673056,7.787
2092,1,8,96,0,26519.68,211.5673056,7.787
2093,1,8,93,0,55448.05,211.5673056,7.787
2095,1,8,95,0,117929.58,211.5673056,7.787
2099,1,8,8,0,31272.68,211.5673056,7.787
2100,1,8,49,0,11259.78,211.5673056,7.787
2101,1,8,7,0,16309.44,211.5673056,7.787
2102,1,8,10,0,31692.56,211.5673056,7.787
2103,1,8,91,0,56957.43,211.5673056,7.787
2107,1,8,24,0,16489.07,211.5673056,7.787
2108,1,8,34,0,10532.33,211.5673056,7.787
2110,1,8,9,0,19860.51,211.5673056,7.787
2114,1,8,72,0,36690.76,211.5673056,7.787
2119,1,8,81,0,27605.17,211.5673056,7.787
